Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type,Year
25969,581023,V581023,10000.0,2025-06-07,1,2025
25970,123745,V123745,10000.0,2025-03-21,1,2025
25971,912081,V912081,10000.0,2025-03-21,1,2025
25972,937233,V937233,10000.0,2025-09-14,1,2025
25973,241388,V241388,10000.0,2025-11-21,1,2025
25974,925118,V925118,10000.0,2025-04-14,1,2025
25975,668797,V668797,10000.0,2025-09-21,1,2025
25976,924916,V924916,10000.0,2025-07-07,1,2025
25977,957433,V957433,10000.0,2025-11-14,1,2025
25978,862192,V862192,10000.0,2025-08-28,1,2025
25979,760778,V760778,10000.0,2025-11-14,1,2025
25980,115865,V115865,10000.0,2025-07-28,1,2025
25981,84358,V84358,10000.0,2025-02-06,1,2025
25982,98094,V98094,10000.0,2025-06-21,1,2025
25983,227540,V227540,10000.0,2025-08-28,1,2025
25984,134007,V134007,10000.0,2025-06-07,1,2025
25985,464830,V464830,10000.0,2025-09-14,1,2025
25986,427737,V427737,10000.0,2025-10-14,1,2025
25987,811993,V811993,10000.0,2025-04-21,1,2025
25988,59474,V59474,10000.0,2025-12-28,1,2025
25989,693410,V693410,10000.0,2025-01-06,1,2025
25990,531046,V531046,10000.0,2025-06-28,1,2025
25991,359645,V359645,10000.0,2025-03-21,1,2025
25992,37640,V37640,10000.0,2025-03-21,1,2025
25993,948801,V948801,10000.0,2025-03-14,1,2025
25994,699068,V699068,10000.0,2025-05-28,1,2025
25995,459853,V459853,10000.0,2025-04-07,1,2025
25996,877030,V877030,10000.0,2025-10-14,1,2025
25997,672756,V672756,10000.0,2025-12-28,1,2025
25998,488718,V488718,10000.0,2025-02-27,1,2025
25999,605543,V605543,10000.0,2025-12-14,1,2025
26000,633844,V633844,10000.0,2025-01-06,1,2025
26001,703215,V703215,10000.0,2025-11-14,1,2025
26002,463715,V463715,10000.0,2025-05-07,1,2025
26003,620707,V620707,10000.0,2025-08-14,1,2025
26004,718589,V718589,10000.0,2025-02-06,1,2025
26005,374357,V374357,10000.0,2025-08-28,1,2025
26006,168764,V168764,10000.0,2025-06-07,1,2025
26007,423119,V423119,10000.0,2025-10-07,1,2025
26008,115687,V115687,10000.0,2025-11-07,1,2025
26009,484249,V484249,10000.0,2025-01-06,1,2025
26010,185606,V185606,10000.0,2025-03-07,1,2025
26011,524188,V524188,10000.0,2025-10-28,1,2025
26012,444430,V444430,10000.0,2025-04-28,1,2025
26013,896060,V896060,10000.0,2025-11-21,1,2025
26014,970907,V970907,10000.0,2025-10-28,1,2025
26015,813765,V813765,10000.0,2025-04-28,1,2025
26016,915739,V915739,10000.0,2025-09-28,1,2025
26017,666682,V666682,10000.0,2025-10-14,1,2025
26018,538012,V538012,10000.0,2025-06-14,1,2025
26019,263194,V263194,10000.0,2025-12-07,1,2025
26020,610653,V610653,10000.0,2025-06-14,1,2025
26021,337873,V337873,10000.0,2025-05-07,1,2025
26022,893742,V893742,10000.0,2025-09-14,1,2025
26023,33660,V33660,10000.0,2025-04-21,1,2025
26024,390975,V390975,10000.0,2025-01-06,1,2025
26025,134620,V134620,10000.0,2025-12-21,1,2025
26026,748310,V748310,10000.0,2025-08-21,1,2025
26027,296805,V296805,10000.0,2025-12-21,1,2025
26028,758832,V758832,10000.0,2025-12-14,1,2025
26029,610625,V610625,10000.0,2025-12-07,1,2025
26030,401429,V401429,10000.0,2025-07-07,1,2025
26031,173912,V173912,10000.0,2025-12-28,1,2025
26032,233770,V233770,10000.0,2025-09-07,1,2025
26033,974155,V974155,10000.0,2025-11-07,1,2025
26034,37455,V37455,10000.0,2025-10-21,1,2025
26035,39961,V39961,10000.0,2025-01-27,1,2025
26036,680981,V680981,10000.0,2025-04-21,1,2025
26037,895532,V895532,10000.0,2025-10-14,1,2025
26038,301672,V301672,10000.0,2025-01-20,1,2025
26039,518909,V518909,10000.0,2025-02-13,1,2025
26040,432046,V432046,10000.0,2025-02-20,1,2025
26041,886695,V886695,10000.0,2025-08-14,1,2025
26042,990266,V990266,10000.0,2025-11-07,1,2025
26043,541413,V541413,10000.0,2025-01-06,1,2025
26044,478329,V478329,10000.0,2025-06-28,1,2025
26045,277493,V277493,10000.0,2025-02-13,1,2025
26046,370326,V370326,10000.0,2025-06-21,1,2025
26047,476641,V476641,10000.0,2025-01-27,1,2025
26048,984993,V984993,10000.0,2025-11-28,1,2025
26049,74532,V74532,10000.0,2025-09-28,1,2025
26050,76812,V76812,10000.0,2025-05-21,1,2025
26051,307979,V307979,10000.0,2025-10-28,1,2025
26052,507896,V507896,10000.0,2025-01-27,1,2025
26053,109213,V109213,10000.0,2025-06-07,1,2025
26054,351020,V351020,10000.0,2025-08-21,1,2025
26055,831313,V831313,10000.0,2025-06-07,1,2025
26056,75954,V75954,10000.0,2025-09-28,1,2025
26057,954205,V954205,10000.0,2025-12-21,1,2025
26058,134534,V134534,10000.0,2025-10-28,1,2025
26059,367544,V367544,10000.0,2025-07-07,1,2025
26060,266050,V266050,10000.0,2025-01-06,1,2025
26061,247876,V247876,10000.0,2025-02-06,1,2025
26062,663883,V663883,10000.0,2025-02-20,1,2025
26063,164694,V164694,10000.0,2025-01-06,1,2025
26064,811131,V811131,10000.0,2025-03-07,1,2025
26065,787374,V787374,10000.0,2025-08-28,1,2025
26066,897361,V897361,10000.0,2025-10-07,1,2025
26067,199429,V199429,10000.0,2025-08-14,1,2025
26068,122894,V122894,10000.0,2025-06-28,1,2025
26069,113508,V113508,10000.0,2025-12-07,1,2025
26070,735672,V735672,10000.0,2025-11-28,1,2025
26071,514339,V514339,10000.0,2025-03-21,1,2025
26072,685314,V685314,10000.0,2025-05-21,1,2025
26073,204266,V204266,10000.0,2025-10-28,1,2025
26074,412529,V412529,10000.0,2025-12-28,1,2025
26075,24708,V24708,10000.0,2025-12-07,1,2025
26076,535950,V535950,10000.0,2025-11-14,1,2025
26077,17167,V17167,10000.0,2025-10-07,1,2025
26078,207022,V207022,10000.0,2025-06-21,1,2025
26079,910542,V910542,10000.0,2025-01-20,1,2025
26080,430662,V430662,10000.0,2025-10-14,1,2025
26081,587648,V587648,10000.0,2025-02-13,1,2025
26082,159991,V159991,10000.0,2025-01-27,1,2025
26083,695026,V695026,10000.0,2025-07-21,1,2025
26084,53743,V53743,10000.0,2025-03-07,1,2025
26085,336894,V336894,10000.0,2025-07-21,1,2025
26086,715685,V715685,10000.0,2025-02-13,1,2025
26087,450293,V450293,10000.0,2025-09-14,1,2025
26088,934361,V934361,10000.0,2025-07-21,1,2025
26089,166704,V166704,10000.0,2025-01-13,1,2025
26090,755980,V755980,10000.0,2025-12-07,1,2025
26091,678552,V678552,10000.0,2025-01-27,1,2025
26092,448540,V448540,10000.0,2025-02-13,1,2025
26093,640242,V640242,10000.0,2025-07-07,1,2025
26094,227859,V227859,10000.0,2025-02-27,1,2025
26095,408527,V408527,10000.0,2025-06-07,1,2025
26096,119483,V119483,10000.0,2025-11-21,1,2025
26097,487363,V487363,10000.0,2025-12-14,1,2025
26098,134390,V134390,10000.0,2025-03-14,1,2025
26099,548955,V548955,10000.0,2025-02-20,1,2025
26100,467637,V467637,10000.0,2025-06-21,1,2025
26101,377354,V377354,10000.0,2025-06-14,1,2025
26102,449741,V449741,10000.0,2025-06-21,1,2025
26103,558307,V558307,10000.0,2025-11-21,1,2025
26104,924093,V924093,10000.0,2025-11-28,1,2025
26105,32922,V32922,10000.0,2025-07-07,1,2025
26106,945636,V945636,10000.0,2025-08-14,1,2025
26107,670657,V670657,10000.0,2025-09-07,1,2025
26108,939645,V939645,10000.0,2025-06-21,1,2025
26109,523259,V523259,10000.0,2025-11-07,1,2025
26110,1989,V1989,10000.0,2025-10-21,1,2025
26111,302752,V302752,10000.0,2025-01-27,1,2025
26112,836832,V836832,10000.0,2025-05-07,1,2025
26113,533773,V533773,10000.0,2025-05-14,1,2025
26114,658415,V658415,10000.0,2025-08-21,1,2025
26115,124505,V124505,10000.0,2025-05-07,1,2025
26116,254127,V254127,10000.0,2025-09-28,1,2025
26117,753096,V753096,10000.0,2025-03-28,1,2025
26118,202862,V202862,10000.0,2025-02-06,1,2025
26119,473063,V473063,10000.0,2025-06-14,1,2025
26120,564954,V564954,10000.0,2025-03-14,1,2025
26121,956096,V956096,10000.0,2025-07-21,1,2025
26122,498252,V498252,10000.0,2025-03-14,1,2025
26123,154885,V154885,10000.0,2025-01-13,1,2025
26124,361194,V361194,10000.0,2025-12-21,1,2025
26125,193674,V193674,10000.0,2025-10-14,1,2025
26126,964385,V964385,10000.0,2025-02-27,1,2025
26127,711675,V711675,10000.0,2025-06-21,1,2025
26128,809378,V809378,10000.0,2025-04-14,1,2025
26129,541492,V541492,10000.0,2025-04-21,1,2025
26130,2384,V2384,10000.0,2025-07-28,1,2025
26131,757582,V757582,10000.0,2025-08-07,1,2025
26132,960801,V960801,10000.0,2025-05-28,1,2025
26133,645565,V645565,10000.0,2025-03-21,1,2025
26134,681995,V681995,10000.0,2025-09-21,1,2025
26135,125702,V125702,10000.0,2025-11-14,1,2025
26136,618010,V618010,10000.0,2025-01-27,1,2025
26137,684380,V684380,10000.0,2025-04-14,1,2025
26138,803195,V803195,10000.0,2025-06-07,1,2025
26139,750683,V750683,10000.0,2025-02-27,1,2025
26140,219240,V219240,10000.0,2025-05-14,1,2025
26141,131773,V131773,10000.0,2025-08-14,1,2025
26142,229343,V229343,10000.0,2025-04-28,1,2025
26143,600301,V600301,10000.0,2025-05-28,1,2025
26144,86904,V86904,10000.0,2025-04-14,1,2025
26145,120313,V120313,10000.0,2025-04-28,1,2025
26146,920695,V920695,10000.0,2025-03-28,1,2025
26147,878818,V878818,10000.0,2025-04-07,1,2025
26148,923749,V923749,10000.0,2025-04-21,1,2025
26149,926574,V926574,10000.0,2025-09-07,1,2025
26150,904697,V904697,10000.0,2025-03-28,1,2025
26151,738607,V738607,10000.0,2025-11-28,1,2025
26152,101684,V101684,10000.0,2025-07-21,1,2025
26153,731784,V731784,10000.0,2025-11-28,1,2025
26154,187872,V187872,10000.0,2025-02-06,1,2025
26155,730230,V730230,10000.0,2025-09-07,1,2025
26156,702943,V702943,10000.0,2025-11-28,1,2025
26157,300420,V300420,10000.0,2025-05-21,1,2025
26158,910598,V910598,10000.0,2025-08-14,1,2025
26159,428637,V428637,10000.0,2025-03-28,1,2025
26160,476866,V476866,10000.0,2025-10-14,1,2025
26161,285559,V285559,10000.0,2025-01-13,1,2025
26162,852130,V852130,10000.0,2025-03-21,1,2025
26163,60965,V60965,10000.0,2025-05-28,1,2025
26164,350704,V350704,10000.0,2025-06-28,1,2025
26165,700498,V700498,10000.0,2025-05-21,1,2025
26166,693022,V693022,10000.0,2025-05-28,1,2025
26167,44378,V44378,10000.0,2025-09-07,1,2025
26168,222293,V222293,10000.0,2025-11-28,1,2025
26169,477231,V477231,10000.0,2025-02-13,1,2025
26170,176073,V176073,10000.0,2025-07-28,1,2025
26171,895953,V895953,10000.0,2025-09-07,1,2025
26172,857234,V857234,10000.0,2025-04-07,1,2025
26173,225466,V225466,10000.0,2025-06-07,1,2025
26174,147064,V147064,10000.0,2025-02-13,1,2025
26175,785186,V785186,10000.0,2025-05-14,1,2025
26176,510136,V510136,10000.0,2025-11-28,1,2025
26177,222418,V222418,10000.0,2025-01-27,1,2025
26178,450395,V450395,10000.0,2025-08-21,1,2025
26179,387814,V387814,10000.0,2025-04-14,1,2025
26180,935617,V935617,10000.0,2025-01-06,1,2025
26181,260420,V260420,10000.0,2025-07-28,1,2025
26182,21996,V21996,10000.0,2025-10-07,1,2025
26183,169951,V169951,10000.0,2025-02-06,1,2025
26184,361,V361,10000.0,2025-04-28,1,2025
26185,742506,V742506,10000.0,2025-12-07,1,2025
26186,889251,V889251,10000.0,2025-11-28,1,2025
26187,142586,V142586,10000.0,2025-04-21,1,2025
26188,171984,V171984,10000.0,2025-10-21,1,2025
26189,401915,V401915,10000.0,2025-11-21,1,2025
26190,411505,V411505,10000.0,2025-08-07,1,2025
26191,210,V210,10000.0,2025-10-07,1,2025
26192,332750,V332750,10000.0,2025-04-14,1,2025
26193,222818,V222818,10000.0,2025-09-21,1,2025
26194,625715,V625715,10000.0,2025-09-28,1,2025
26195,925877,V925877,10000.0,2025-12-14,1,2025
26196,621647,V621647,10000.0,2025-05-21,1,2025
26197,24415,V24415,10000.0,2025-06-21,1,2025
26198,225592,V225592,10000.0,2025-01-13,1,2025
26199,716136,V716136,10000.0,2025-09-14,1,2025
26200,912986,V912986,10000.0,2025-08-28,1,2025
26201,568431,V568431,10000.0,2025-10-14,1,2025
26202,274660,V274660,10000.0,2025-10-21,1,2025
26203,482929,V482929,10000.0,2025-02-20,1,2025
26204,715596,V715596,10000.0,2025-05-21,1,2025
26205,913549,V913549,10000.0,2025-06-14,1,2025
26206,593801,V593801,10000.0,2025-02-20,1,2025
26207,283184,V283184,10000.0,2025-01-27,1,2025
26208,846821,V846821,10000.0,2025-02-06,1,2025
26209,52121,V52121,10000.0,2025-04-28,1,2025
26210,408849,V408849,10000.0,2025-02-06,1,2025
26211,594434,V594434,10000.0,2025-03-07,1,2025
26212,77068,V77068,10000.0,2025-08-21,1,2025
26213,137590,V137590,10000.0,2025-07-28,1,2025
26214,774790,V774790,10000.0,2025-09-07,1,2025
26215,260147,V260147,10000.0,2025-09-28,1,2025
26216,841615,V841615,10000.0,2025-10-21,1,2025
26217,753544,V753544,10000.0,2025-05-07,1,2025
26218,935113,V935113,10000.0,2025-03-21,1,2025
26219,744027,V744027,10000.0,2025-05-07,1,2025
26220,320835,V320835,10000.0,2025-09-14,1,2025
26221,740020,V740020,10000.0,2025-09-28,1,2025
26222,98340,V98340,10000.0,2025-11-28,1,2025
26223,176079,V176079,10000.0,2025-01-20,1,2025
26224,110361,V110361,10000.0,2025-11-14,1,2025
26225,856540,V856540,10000.0,2025-10-07,1,2025
26226,410585,V410585,10000.0,2025-02-20,1,2025
26227,346153,V346153,10000.0,2025-03-07,1,2025
26228,899696,V899696,10000.0,2025-02-13,1,2025
26229,756692,V756692,10000.0,2025-07-21,1,2025
26230,546330,V546330,10000.0,2025-07-07,1,2025
26231,836005,V836005,10000.0,2025-07-28,1,2025
26232,533025,V533025,10000.0,2025-02-13,1,2025
26233,93347,V93347,10000.0,2025-01-20,1,2025
26234,956034,V956034,10000.0,2025-05-28,1,2025
26235,590287,V590287,10000.0,2025-02-27,1,2025
26236,733931,V733931,10000.0,2025-10-07,1,2025
26237,897004,V897004,10000.0,2025-08-14,1,2025
26238,76778,V76778,10000.0,2025-06-07,1,2025
26239,867429,V867429,10000.0,2025-09-14,1,2025
26240,683607,V683607,10000.0,2025-04-07,1,2025
26241,100556,V100556,10000.0,2025-11-28,1,2025
26242,572497,V572497,10000.0,2025-06-28,1,2025
26243,307237,V307237,10000.0,2025-02-27,1,2025
26244,763054,V763054,10000.0,2025-10-07,1,2025
26245,187400,V187400,10000.0,2025-10-28,1,2025
26246,135475,V135475,10000.0,2025-01-06,1,2025
26247,335545,V335545,10000.0,2025-03-28,1,2025
26248,1625,V1625,10000.0,2025-01-06,1,2025
26249,773692,V773692,10000.0,2025-04-14,1,2025
26250,32366,V32366,10000.0,2025-10-21,1,2025
26251,966755,V966755,10000.0,2025-08-07,1,2025
26252,849689,V849689,10000.0,2025-12-07,1,2025
26253,429087,V429087,10000.0,2025-06-14,1,2025
26254,869759,V869759,10000.0,2025-09-21,1,2025
26255,389768,V389768,10000.0,2025-08-07,1,2025
26256,456937,V456937,10000.0,2025-01-20,1,2025
26257,755510,V755510,10000.0,2025-06-21,1,2025
26258,863174,V863174,10000.0,2025-02-20,1,2025
26259,204249,V204249,10000.0,2025-11-14,1,2025
26260,420350,V420350,10000.0,2025-01-20,1,2025
26261,283520,V283520,10000.0,2025-11-28,1,2025
26262,329690,V329690,10000.0,2025-04-14,1,2025
26263,461737,V461737,10000.0,2025-12-14,1,2025
26264,880424,V880424,10000.0,2025-12-07,1,2025
26265,871698,V871698,10000.0,2025-06-28,1,2025
26266,319143,V319143,10000.0,2025-01-13,1,2025
26267,254698,V254698,10000.0,2025-07-28,1,2025
26268,901153,V901153,10000.0,2025-11-07,1,2025
26269,732257,V732257,10000.0,2025-11-07,1,2025
26270,621737,V621737,10000.0,2025-01-06,1,2025
26271,884989,V884989,10000.0,2025-05-28,1,2025
26272,327853,V327853,10000.0,2025-10-14,1,2025
26273,248668,V248668,10000.0,2025-05-28,1,2025
26274,979919,V979919,10000.0,2025-05-14,1,2025
26275,719005,V719005,10000.0,2025-09-14,1,2025
26276,218848,V218848,10000.0,2025-06-21,1,2025
26277,135172,V135172,10000.0,2025-10-28,1,2025
26278,279500,V279500,10000.0,2025-12-28,1,2025
26279,110301,V110301,10000.0,2025-04-07,1,2025
26280,200937,V200937,10000.0,2025-06-14,1,2025
26281,167217,V167217,10000.0,2025-12-14,1,2025
26282,856509,V856509,10000.0,2025-01-06,1,2025
26283,185100,V185100,10000.0,2025-11-07,1,2025
26284,447937,V447937,10000.0,2025-06-21,1,2025
26285,793349,V793349,10000.0,2025-12-28,1,2025
26286,273777,V273777,10000.0,2025-02-27,1,2025
26287,426924,V426924,10000.0,2025-12-28,1,2025
26288,519312,V519312,10000.0,2025-01-27,1,2025
26289,839791,V839791,10000.0,2025-07-28,1,2025
26290,432163,V432163,10000.0,2025-05-21,1,2025
26291,198607,V198607,10000.0,2025-05-28,1,2025
26292,585723,V585723,10000.0,2025-04-07,1,2025
26293,742155,V742155,10000.0,2025-05-21,1,2025
26294,481046,V481046,10000.0,2025-02-13,1,2025
26295,487506,V487506,10000.0,2025-11-21,1,2025
26296,282020,V282020,10000.0,2025-12-14,1,2025
26297,60050,V60050,10000.0,2025-03-14,1,2025
26298,139848,V139848,10000.0,2025-10-07,1,2025
26299,312895,V312895,10000.0,2025-12-07,1,2025
26300,396543,V396543,10000.0,2025-10-14,1,2025
26301,721688,V721688,10000.0,2025-05-14,1,2025
26302,848109,V848109,10000.0,2025-12-28,1,2025
26303,724200,V724200,10000.0,2025-05-21,1,2025
26304,417210,V417210,10000.0,2025-07-28,1,2025
26305,875741,V875741,10000.0,2025-06-21,1,2025
26306,591394,V591394,10000.0,2025-03-21,1,2025
26307,438431,V438431,10000.0,2025-09-14,1,2025
26308,62090,V62090,10000.0,2025-09-14,1,2025
26309,645523,V645523,10000.0,2025-05-21,1,2025
26310,949800,V949800,10000.0,2025-01-06,1,2025
26311,80582,V80582,10000.0,2025-07-21,1,2025
26312,286473,V286473,10000.0,2025-03-07,1,2025
26313,818850,V818850,10000.0,2025-08-07,1,2025
26314,528541,V528541,10000.0,2025-01-06,1,2025
26315,351620,V351620,10000.0,2025-03-28,1,2025
26316,308359,V308359,10000.0,2025-06-28,1,2025
26317,655309,V655309,10000.0,2025-03-07,1,2025
26318,230596,V230596,10000.0,2025-03-28,1,2025
26319,826168,V826168,10000.0,2025-04-28,1,2025
26320,167352,V167352,10000.0,2025-03-28,1,2025
26321,81385,V81385,10000.0,2025-06-28,1,2025
26322,390289,V390289,10000.0,2025-10-07,1,2025
26323,142688,V142688,10000.0,2025-01-20,1,2025
26324,864135,V864135,10000.0,2025-09-07,1,2025
26325,562240,V562240,10000.0,2025-07-14,1,2025
26326,316546,V316546,10000.0,2025-04-07,1,2025
26327,331019,V331019,10000.0,2025-05-28,1,2025
26328,417067,V417067,10000.0,2025-06-28,1,2025
26329,258294,V258294,10000.0,2025-05-14,1,2025
26330,915330,V915330,10000.0,2025-02-27,1,2025
26331,165797,V165797,10000.0,2025-01-20,1,2025
26332,850199,V850199,10000.0,2025-04-21,1,2025
26333,630227,V630227,10000.0,2025-07-14,1,2025
26334,250087,V250087,10000.0,2025-04-14,1,2025
26335,569961,V569961,10000.0,2025-02-06,1,2025
26336,688868,V688868,10000.0,2025-04-21,1,2025
26337,37562,V37562,10000.0,2025-06-14,1,2025
26338,156292,V156292,10000.0,2025-08-21,1,2025
26339,122609,V122609,10000.0,2025-12-14,1,2025
26340,557700,V557700,10000.0,2025-06-21,1,2025
26341,632694,V632694,10000.0,2025-05-14,1,2025
26342,729773,V729773,10000.0,2025-10-14,1,2025
26343,978945,V978945,10000.0,2025-10-07,1,2025
26344,887792,V887792,10000.0,2025-01-27,1,2025
26345,725663,V725663,10000.0,2025-03-21,1,2025
26346,112038,V112038,10000.0,2025-06-21,1,2025
26347,829901,V829901,10000.0,2025-01-27,1,2025
26348,150691,V150691,10000.0,2025-07-07,1,2025
26349,898001,V898001,10000.0,2025-08-14,1,2025
26350,831639,V831639,10000.0,2025-07-07,1,2025
26351,414905,V414905,10000.0,2025-07-14,1,2025
26352,361503,V361503,10000.0,2025-01-06,1,2025
26353,407769,V407769,10000.0,2025-02-13,1,2025
26354,602299,V602299,10000.0,2025-07-28,1,2025
26355,221091,V221091,10000.0,2025-06-28,1,2025
26356,607258,V607258,10000.0,2025-01-13,1,2025
26357,368719,V368719,10000.0,2025-02-20,1,2025
26358,806894,V806894,10000.0,2025-01-27,1,2025
26359,642486,V642486,10000.0,2025-07-07,1,2025
26360,117583,V117583,10000.0,2025-02-20,1,2025
26361,125660,V125660,10000.0,2025-10-14,1,2025
26362,24080,V24080,10000.0,2025-12-28,1,2025
26363,775250,V775250,10000.0,2025-04-21,1,2025
26364,999210,V999210,10000.0,2025-04-28,1,2025
26365,5066,V5066,10000.0,2025-03-28,1,2025
26366,39551,V39551,10000.0,2025-07-14,1,2025
26367,621186,V621186,10000.0,2025-04-07,1,2025
26368,80306,V80306,10000.0,2025-03-21,1,2025
26369,466865,V466865,10000.0,2025-01-13,1,2025
26370,135698,V135698,10000.0,2025-10-28,1,2025
26371,86027,V86027,10000.0,2025-12-28,1,2025
26372,219023,V219023,10000.0,2025-06-21,1,2025
26373,578212,V578212,10000.0,2025-05-14,1,2025
26374,27831,V27831,10000.0,2025-02-13,1,2025
26375,994044,V994044,10000.0,2025-10-28,1,2025
26376,515102,V515102,10000.0,2025-04-28,1,2025
26377,300077,V300077,10000.0,2025-03-21,1,2025
26378,327235,V327235,10000.0,2025-05-28,1,2025
26379,379954,V379954,10000.0,2025-02-27,1,2025
26380,862518,V862518,10000.0,2025-02-20,1,2025
26381,575564,V575564,10000.0,2025-02-13,1,2025
26382,142464,V142464,10000.0,2025-03-07,1,2025
26383,493774,V493774,10000.0,2025-02-20,1,2025
26384,386070,V386070,10000.0,2025-06-21,1,2025
26385,698313,V698313,10000.0,2025-01-06,1,2025
26386,500026,V500026,10000.0,2025-04-21,1,2025
26387,477879,V477879,10000.0,2025-03-28,1,2025
26388,287218,V287218,10000.0,2025-07-07,1,2025
26389,273619,V273619,10000.0,2025-11-28,1,2025
26390,853348,V853348,10000.0,2025-06-14,1,2025
26391,44259,V44259,10000.0,2025-12-14,1,2025
26392,393111,V393111,10000.0,2025-07-14,1,2025
26393,464522,V464522,10000.0,2025-06-21,1,2025
26394,808155,V808155,10000.0,2025-02-06,1,2025
26395,451297,V451297,10000.0,2025-05-28,1,2025
26396,848029,V848029,10000.0,2025-04-28,1,2025
26397,43892,V43892,10000.0,2025-08-07,1,2025
26398,98063,V98063,10000.0,2025-11-21,1,2025
26399,586567,V586567,10000.0,2025-03-07,1,2025
26400,711763,V711763,10000.0,2025-03-28,1,2025
26401,169697,V169697,10000.0,2025-01-27,1,2025
26402,160482,V160482,10000.0,2025-08-14,1,2025
26403,748590,V748590,10000.0,2025-10-28,1,2025
26404,653591,V653591,10000.0,2025-12-14,1,2025
26405,938262,V938262,10000.0,2025-09-14,1,2025
26406,235681,V235681,10000.0,2025-06-07,1,2025
26407,471368,V471368,10000.0,2025-01-20,1,2025
26408,908517,V908517,10000.0,2025-03-28,1,2025
26409,130141,V130141,10000.0,2025-05-21,1,2025
26410,129030,V129030,10000.0,2025-10-28,1,2025
26411,88936,V88936,10000.0,2025-02-13,1,2025
26412,840942,V840942,10000.0,2025-06-07,1,2025
26413,594747,V594747,10000.0,2025-06-28,1,2025
26414,81181,V81181,10000.0,2025-02-06,1,2025
26415,77927,V77927,10000.0,2025-09-14,1,2025
26416,991468,V991468,10000.0,2025-12-14,1,2025
26417,129074,V129074,10000.0,2025-08-21,1,2025
26418,220317,V220317,10000.0,2025-07-14,1,2025
26419,669505,V669505,10000.0,2025-06-28,1,2025
26420,866017,V866017,10000.0,2025-07-07,1,2025
26421,751295,V751295,10000.0,2025-05-07,1,2025
26422,948111,V948111,10000.0,2025-10-07,1,2025
26423,720764,V720764,10000.0,2025-03-14,1,2025
26424,638694,V638694,10000.0,2025-12-28,1,2025
26425,882416,V882416,10000.0,2025-01-20,1,2025
26426,155224,V155224,10000.0,2025-01-13,1,2025
26427,994773,V994773,10000.0,2025-01-20,1,2025
26428,842747,V842747,10000.0,2025-06-21,1,2025
26429,934264,V934264,10000.0,2025-01-13,1,2025
26430,854080,V854080,10000.0,2025-08-07,1,2025
26431,771735,V771735,10000.0,2025-10-14,1,2025
26432,425156,V425156,10000.0,2025-11-21,1,2025
26433,287723,V287723,10000.0,2025-11-21,1,2025
26434,472220,V472220,10000.0,2025-05-14,1,2025
26435,510907,V510907,10000.0,2025-07-14,1,2025
26436,381040,V381040,10000.0,2025-08-14,1,2025
26437,978155,V978155,10000.0,2025-06-14,1,2025
26438,558157,V558157,10000.0,2025-06-14,1,2025
26439,748831,V748831,10000.0,2025-11-14,1,2025
26440,66152,V66152,10000.0,2025-01-13,1,2025
26441,716983,V716983,10000.0,2025-08-21,1,2025
26442,335794,V335794,10000.0,2025-03-28,1,2025
26443,764256,V764256,10000.0,2025-12-07,1,2025
26444,984246,V984246,10000.0,2025-06-21,1,2025
26445,636521,V636521,10000.0,2025-01-06,1,2025
26446,513847,V513847,10000.0,2025-03-21,1,2025
26447,484823,V484823,10000.0,2025-01-20,1,2025
26448,985251,V985251,10000.0,2025-01-06,1,2025
26449,66839,V66839,10000.0,2025-01-20,1,2025
26450,539115,V539115,10000.0,2025-12-14,1,2025
26451,202201,V202201,10000.0,2025-11-07,1,2025
26452,859686,V859686,10000.0,2025-06-21,1,2025
26453,414936,V414936,10000.0,2025-02-06,1,2025
26454,798050,V798050,10000.0,2025-11-07,1,2025
26455,319723,V319723,10000.0,2025-05-14,1,2025
26456,159822,V159822,10000.0,2025-12-21,1,2025
26457,561461,V561461,10000.0,2025-08-07,1,2025
26458,355048,V355048,10000.0,2025-07-07,1,2025
26459,273004,V273004,10000.0,2025-02-20,1,2025
26460,719765,V719765,10000.0,2025-11-28,1,2025
26461,688682,V688682,10000.0,2025-06-28,1,2025
26462,412261,V412261,10000.0,2025-09-07,1,2025
26463,194295,V194295,10000.0,2025-06-07,1,2025
26464,19950,V19950,10000.0,2025-07-21,1,2025
26465,594322,V594322,10000.0,2025-12-21,1,2025
26466,98171,V98171,10000.0,2025-05-14,1,2025
26467,205893,V205893,10000.0,2025-02-13,1,2025
26468,179012,V179012,10000.0,2025-10-21,1,2025
26469,550774,V550774,10000.0,2025-06-07,1,2025
26470,285244,V285244,10000.0,2025-07-07,1,2025
26471,931206,V931206,10000.0,2025-12-14,1,2025
26472,109592,V109592,10000.0,2025-12-14,1,2025
26473,273644,V273644,10000.0,2025-05-21,1,2025
26474,314235,V314235,10000.0,2025-02-20,1,2025
26475,71438,V71438,10000.0,2025-08-21,1,2025
26476,510367,V510367,10000.0,2025-11-14,1,2025
26477,726944,V726944,10000.0,2025-02-20,1,2025
26478,803919,V803919,10000.0,2025-03-07,1,2025
26479,724008,V724008,10000.0,2025-04-21,1,2025
26480,656568,V656568,10000.0,2025-02-27,1,2025
26481,177530,V177530,10000.0,2025-04-21,1,2025
26482,282318,V282318,10000.0,2025-07-07,1,2025
26483,307540,V307540,10000.0,2025-05-14,1,2025
26484,627933,V627933,10000.0,2025-04-14,1,2025
